tw,ed_translator,3,3,cos_acc,0.478723404255
tw,ed_translator,3,3,cos_acc,0.258215962441
tw,ed_translator,3,3,cos_acc,0.265957446809
tw,ed_translator,3,3,cos_acc,0.454545454545
tw,ed_translator,3,3,cos_acc,0.230088495575
tw,ed_translator,3,3,cos_acc,0.432038834951
tw,ed_translator,3,3,cos_acc,0.223175965665
tw,ed_translator,3,3,cos_acc,0.545893719807
tw,ed_translator,3,3,cos_acc,0.49173553719
tw,ed_translator,3,3,cos_acc,0.358851674641
tw,ed_translator,3,3,cos_acc,0.457286432161
tw,ed_translator,3,3,cos_acc,0.344827586207
tw,ed_translator,3,3,cos_acc,0.345971563981
tw,ed_translator,3,3,cos_acc,0.465753424658
tw,ed_translator,3,3,cos_acc,0.475490196078
tw,ed_translator,3,3,cos_acc,0.333333333333
tw,ed_translator,3,3,cos_acc,0.231481481481
tw,ed_translator,3,3,cos_acc,0.286384976526
tw,ed_translator,3,3,cos_acc,0.423423423423
tw,ed_translator,3,3,cos_acc,0.281385281385
tw,ed_translator,3,3,cos_acc,0.451776649746
tw,ed_translator,3,3,cos_acc,0.163461538462
tw,ed_translator,3,3,cos_acc,0.269911504425
tw,ed_translator,3,3,cos_acc,0.4375
tw,ed_translator,3,3,cos_acc,0.379146919431
tw,ed_translator,3,3,cos_acc,0.320197044335
tw,ed_translator,3,3,cos_acc,0.434146341463
tw,ed_translator,3,3,cos_acc,0.177570093458
tw,ed_translator,3,3,cos_acc,0.585365853659
tw,ed_translator,3,3,cos_acc,0.32
tw,c_translator,3,3,cos_acc,0.531914893617
tw,c_translator,3,3,cos_acc,0.50234741784
tw,c_translator,3,3,cos_acc,0.579787234043
tw,c_translator,3,3,cos_acc,0.531100478469
tw,c_translator,3,3,cos_acc,0.433628318584
tw,c_translator,3,3,cos_acc,0.54854368932
tw,c_translator,3,3,cos_acc,0.648068669528
tw,c_translator,3,3,cos_acc,0.3961352657
tw,c_translator,3,3,cos_acc,0.305785123967
tw,c_translator,3,3,cos_acc,0.540669856459
tw,c_translator,3,3,cos_acc,0.64824120603
tw,c_translator,3,3,cos_acc,0.467980295567
tw,c_translator,3,3,cos_acc,0.582938388626
tw,c_translator,3,3,cos_acc,0.529680365297
tw,c_translator,3,3,cos_acc,0.56862745098
tw,c_translator,3,3,cos_acc,0.566666666667
tw,c_translator,3,3,cos_acc,0.388888888889
tw,c_translator,3,3,cos_acc,0.441314553991
tw,c_translator,3,3,cos_acc,0.653153153153
tw,c_translator,3,3,cos_acc,0.515151515152
tw,c_translator,3,3,cos_acc,0.56345177665
tw,c_translator,3,3,cos_acc,0.480769230769
tw,c_translator,3,3,cos_acc,0.314159292035
tw,c_translator,3,3,cos_acc,0.576923076923
tw,c_translator,3,3,cos_acc,0.563981042654
tw,c_translator,3,3,cos_acc,0.300492610837
tw,c_translator,3,3,cos_acc,0.50243902439
tw,c_translator,3,3,cos_acc,0.341121495327
tw,c_translator,3,3,cos_acc,0.331707317073
tw,c_translator,3,3,cos_acc,0.6
tw,ed_translator,3,1,cos_acc,0.489361702128
tw,ed_translator,3,1,cos_acc,0.291079812207
tw,ed_translator,3,1,cos_acc,0.25
tw,ed_translator,3,1,cos_acc,0.44976076555
tw,ed_translator,3,1,cos_acc,0.216814159292
tw,ed_translator,3,1,cos_acc,0.422330097087
tw,ed_translator,3,1,cos_acc,0.175965665236
tw,ed_translator,3,1,cos_acc,0.410628019324
tw,ed_translator,3,1,cos_acc,0.49173553719
tw,ed_translator,3,1,cos_acc,0.354066985646
tw,ed_translator,3,1,cos_acc,0.472361809045
tw,ed_translator,3,1,cos_acc,0.339901477833
tw,ed_translator,3,1,cos_acc,0.21327014218
tw,ed_translator,3,1,cos_acc,0.438356164384
tw,ed_translator,3,1,cos_acc,0.446078431373
tw,ed_translator,3,1,cos_acc,0.290476190476
tw,ed_translator,3,1,cos_acc,0.240740740741
tw,ed_translator,3,1,cos_acc,0.272300469484
tw,ed_translator,3,1,cos_acc,0.40990990991
tw,ed_translator,3,1,cos_acc,0.380952380952
tw,ed_translator,3,1,cos_acc,0.46192893401
tw,ed_translator,3,1,cos_acc,0.163461538462
tw,ed_translator,3,1,cos_acc,0.212389380531
tw,ed_translator,3,1,cos_acc,0.461538461538
tw,ed_translator,3,1,cos_acc,0.492890995261
tw,ed_translator,3,1,cos_acc,0.315270935961
tw,ed_translator,3,1,cos_acc,0.375609756098
tw,ed_translator,3,1,cos_acc,0.163551401869
tw,ed_translator,3,1,cos_acc,0.590243902439
tw,ed_translator,3,1,cos_acc,0.31
tw,c_translator,3,1,cos_acc,0.441489361702
tw,c_translator,3,1,cos_acc,0.521126760563
tw,c_translator,3,1,cos_acc,0.558510638298
tw,c_translator,3,1,cos_acc,0.425837320574
tw,c_translator,3,1,cos_acc,0.411504424779
tw,c_translator,3,1,cos_acc,0.509708737864
tw,c_translator,3,1,cos_acc,0.583690987124
tw,c_translator,3,1,cos_acc,0.502415458937
tw,c_translator,3,1,cos_acc,0.318181818182
tw,c_translator,3,1,cos_acc,0.55980861244
tw,c_translator,3,1,cos_acc,0.668341708543
tw,c_translator,3,1,cos_acc,0.477832512315
tw,c_translator,3,1,cos_acc,0.549763033175
tw,c_translator,3,1,cos_acc,0.520547945205
tw,c_translator,3,1,cos_acc,0.563725490196
tw,c_translator,3,1,cos_acc,0.566666666667
tw,c_translator,3,1,cos_acc,0.398148148148
tw,c_translator,3,1,cos_acc,0.488262910798
tw,c_translator,3,1,cos_acc,0.675675675676
tw,c_translator,3,1,cos_acc,0.541125541126
tw,c_translator,3,1,cos_acc,0.558375634518
tw,c_translator,3,1,cos_acc,0.480769230769
tw,c_translator,3,1,cos_acc,0.314159292035
tw,c_translator,3,1,cos_acc,0.586538461538
tw,c_translator,3,1,cos_acc,0.554502369668
tw,c_translator,3,1,cos_acc,0.330049261084
tw,c_translator,3,1,cos_acc,0.458536585366
tw,c_translator,3,1,cos_acc,0.294392523364
tw,c_translator,3,1,cos_acc,0.331707317073
tw,c_translator,3,1,cos_acc,0.565
