dcpm,ed_translator,3,3,cos_acc,0.245283019
dcpm,ed_translator,3,3,cos_acc,0.117318436
dcpm,ed_translator,3,3,cos_acc,0.162679426
dcpm,ed_translator,3,3,cos_acc,0.216814159
dcpm,ed_translator,3,3,cos_acc,0.315533981
dcpm,ed_translator,3,3,cos_acc,0.274678112
dcpm,ed_translator,3,3,cos_acc,0.031914894
dcpm,ed_translator,3,3,cos_acc,0.429752066
dcpm,ed_translator,3,3,cos_acc,0.177033493
dcpm,ed_translator,3,3,cos_acc,0.141414141
dcpm,ed_translator,3,3,cos_acc,0.009852217
dcpm,ed_translator,3,3,cos_acc,0.142857143
dcpm,ed_translator,3,3,cos_acc,0.151376147
dcpm,ed_translator,3,3,cos_acc,0.222748815
dcpm,ed_translator,3,3,cos_acc,0.044334975
dcpm,ed_translator,3,3,cos_acc,0.062200957
dcpm,ed_translator,3,3,cos_acc,0.219626168
dcpm,ed_translator,3,3,cos_acc,0.014150943
dcpm,ed_translator,3,3,cos_acc,0.244565217
dcpm,ed_translator,3,3,cos_acc,0.291304348
dcpm,ed_translator,3,3,cos_acc,0.340101523
dcpm,ed_translator,3,3,cos_acc,0.097087379
dcpm,ed_translator,3,3,cos_acc,0.225663717
dcpm,ed_translator,3,3,cos_acc,0.3125
dcpm,ed_translator,3,3,cos_acc,0.004854369
dcpm,ed_translator,3,3,cos_acc,0.113300493
dcpm,ed_translator,3,3,cos_acc,0.131707317
dcpm,ed_translator,3,3,cos_acc,0.126168224
dcpm,ed_translator,3,3,cos_acc,0.019607843
dcpm,ed_translator,3,3,cos_acc,0.30964467
dcpm,c_translator,3,3,cos_acc,0.70754717
dcpm,c_translator,3,3,cos_acc,0.877094972
dcpm,c_translator,3,3,cos_acc,0.511961722
dcpm,c_translator,3,3,cos_acc,0.800884956
dcpm,c_translator,3,3,cos_acc,0.665048544
dcpm,c_translator,3,3,cos_acc,0.845493562
dcpm,c_translator,3,3,cos_acc,0.803191489
dcpm,c_translator,3,3,cos_acc,0.809917355
dcpm,c_translator,3,3,cos_acc,0.66507177
dcpm,c_translator,3,3,cos_acc,0.54040404
dcpm,c_translator,3,3,cos_acc,0.709359606
dcpm,c_translator,3,3,cos_acc,0.419047619
dcpm,c_translator,3,3,cos_acc,0.811926606
dcpm,c_translator,3,3,cos_acc,0.611374408
dcpm,c_translator,3,3,cos_acc,0.57635468
dcpm,c_translator,3,3,cos_acc,0.736842105
dcpm,c_translator,3,3,cos_acc,0.714953271
dcpm,c_translator,3,3,cos_acc,0.622641509
dcpm,c_translator,3,3,cos_acc,0.652173913
dcpm,c_translator,3,3,cos_acc,0.865217391
dcpm,c_translator,3,3,cos_acc,0.807106599
dcpm,c_translator,3,3,cos_acc,0.723300971
dcpm,c_translator,3,3,cos_acc,0.615044248
dcpm,c_translator,3,3,cos_acc,0.682692308
dcpm,c_translator,3,3,cos_acc,0.354368932
dcpm,c_translator,3,3,cos_acc,0.886699507
dcpm,c_translator,3,3,cos_acc,0.658536585
dcpm,c_translator,3,3,cos_acc,0.546728972
dcpm,c_translator,3,3,cos_acc,0.593137255
dcpm,c_translator,3,3,cos_acc,0.426395939
dcpm,ed_translator,3,1,cos_acc,0.155660377
dcpm,ed_translator,3,1,cos_acc,0.089385475
dcpm,ed_translator,3,1,cos_acc,0.138755981
dcpm,ed_translator,3,1,cos_acc,0.150442478
dcpm,ed_translator,3,1,cos_acc,0.223300971
dcpm,ed_translator,3,1,cos_acc,0.25751073
dcpm,ed_translator,3,1,cos_acc,0.015957447
dcpm,ed_translator,3,1,cos_acc,0.384297521
dcpm,ed_translator,3,1,cos_acc,0.153110048
dcpm,ed_translator,3,1,cos_acc,0.191919192
dcpm,ed_translator,3,1,cos_acc,0.004926108
dcpm,ed_translator,3,1,cos_acc,0.171428571
dcpm,ed_translator,3,1,cos_acc,0.077981651
dcpm,ed_translator,3,1,cos_acc,0.194312796
dcpm,ed_translator,3,1,cos_acc,0.02955665
dcpm,ed_translator,3,1,cos_acc,0.177033493
dcpm,ed_translator,3,1,cos_acc,0.14953271
dcpm,ed_translator,3,1,cos_acc,0
dcpm,ed_translator,3,1,cos_acc,0.190217391
dcpm,ed_translator,3,1,cos_acc,0.295652174
dcpm,ed_translator,3,1,cos_acc,0.340101523
dcpm,ed_translator,3,1,cos_acc,0.155339806
dcpm,ed_translator,3,1,cos_acc,0.230088496
dcpm,ed_translator,3,1,cos_acc,0.177884615
dcpm,ed_translator,3,1,cos_acc,0.004854369
dcpm,ed_translator,3,1,cos_acc,0.039408867
dcpm,ed_translator,3,1,cos_acc,0.141463415
dcpm,ed_translator,3,1,cos_acc,0.098130841
dcpm,ed_translator,3,1,cos_acc,0
dcpm,ed_translator,3,1,cos_acc,0.23857868
dcpm,c_translator,3,1,cos_acc,0.632075472
dcpm,c_translator,3,1,cos_acc,0.882681564
dcpm,c_translator,3,1,cos_acc,0.502392344
dcpm,c_translator,3,1,cos_acc,0.82300885
dcpm,c_translator,3,1,cos_acc,0.684466019
dcpm,c_translator,3,1,cos_acc,0.841201717
dcpm,c_translator,3,1,cos_acc,0.781914894
dcpm,c_translator,3,1,cos_acc,0.814049587
dcpm,c_translator,3,1,cos_acc,0.717703349
dcpm,c_translator,3,1,cos_acc,0.494949495
dcpm,c_translator,3,1,cos_acc,0.719211823
dcpm,c_translator,3,1,cos_acc,0.476190476
dcpm,c_translator,3,1,cos_acc,0.729357798
dcpm,c_translator,3,1,cos_acc,0.573459716
dcpm,c_translator,3,1,cos_acc,0.600985222
dcpm,c_translator,3,1,cos_acc,0.71291866
dcpm,c_translator,3,1,cos_acc,0.73364486
dcpm,c_translator,3,1,cos_acc,0.698113208
dcpm,c_translator,3,1,cos_acc,0.565217391
dcpm,c_translator,3,1,cos_acc,0.869565217
dcpm,c_translator,3,1,cos_acc,0.807106599
dcpm,c_translator,3,1,cos_acc,0.674757282
dcpm,c_translator,3,1,cos_acc,0.60619469
dcpm,c_translator,3,1,cos_acc,0.682692308
dcpm,c_translator,3,1,cos_acc,0.40776699
dcpm,c_translator,3,1,cos_acc,0.911330049
dcpm,c_translator,3,1,cos_acc,0.663414634
dcpm,c_translator,3,1,cos_acc,0.607476636
dcpm,c_translator,3,1,cos_acc,0.578431373
dcpm,c_translator,3,1,cos_acc,0.45177665